question_id,step,arm,evidence_kind,operation,valid,execution_error,call_count,input_tokens,output_tokens,reasoning_tokens,cached_input_tokens,cost_usd,latency_ms
8fb83627,101,B,tentative,UPDATE,true,,1,649,61,40,0,0.001908,3150.567134999903
8fb83627,101,C,tentative,ADD,true,,1,871,46,0,0,0.000036582,388.31331299990416
8fb83627,102,B,tentative,NOOP,true,,1,649,170,149,0,0.002998,4555.266454999801
8fb83627,102,C,tentative,ADD,true,,1,865,46,0,0,0.00003633,375.0158499998506
8fb83627,103,B,tentative,NOOP,true,,1,696,63,42,0,0.002022,2425.919096000027
8fb83627,103,C,tentative,NOOP,true,,1,916,47,0,0,0.000038472,452.392464999808
8fb83627,104,B,current,UPDATE,true,,1,638,299,278,0,0.004266,6109.384468999924
8fb83627,104,C,current,NOOP,true,,1,863,47,0,0,0.000036246,351.1511289998889
8fb83627,105,B,tentative,ADD,true,,1,666,79,59,0,0.002122,2923.4536450000014
8fb83627,105,C,tentative,ADD,true,,1,891,46,0,0,0.000037422,413.11120299994946
8fb83627,106,B,historical,ADD,true,,1,694,38,18,0,0.001768,1695.0407439998817
8fb83627,106,C,historical,ADD,true,,1,937,46,0,0,0.000039354,385.85628199996427
8fb83627,107,B,tentative,NOOP,true,,1,695,41,20,0,0.0018,1626.5999609997962
8fb83627,107,C,tentative,NOOP,true,,1,911,47,0,0,0.000038262,387.06331800017506
8fb83627,108,B,tentative,NOOP,true,,1,686,99,78,0,0.002362,5492.708976000082
8fb83627,108,C,tentative,NOOP,true,,1,911,47,0,0,0.000038262,377.79336500004865
8fb83627,109,B,tentative,NOOP,true,,1,661,49,28,0,0.001812,1997.9888550001197
8fb83627,109,C,tentative,NOOP,true,,1,900,47,0,0,0.0000378,379.500802999828
8fb83627,110,B,tentative,NOOP,true,,1,669,19,0,0,0.001528,1169.9842160001863
8fb83627,110,C,tentative,NOOP,true,,1,897,47,0,0,0.000037674,473.56541500007734
8fb83627,111,B,tentative,NOOP,true,,1,667,53,32,0,0.001864,3841.2725220001303
8fb83627,111,C,tentative,NOOP,true,,1,894,47,0,0,0.000037548,319.70335600012913
8fb83627,112,B,historical,ADD,true,,1,721,189,169,0,0.003332,5809.894223000156
8fb83627,112,C,historical,ADD,true,,1,940,46,0,0,0.00003948,686.8111080001108
8fb83627,113,B,tentative,NOOP,true,,1,726,45,24,0,0.001902,1660.8700780000072
8fb83627,113,C,tentative,NOOP,true,,1,929,47,0,0,0.000039018,422.2483990001492
8fb83627,114,B,tentative,NOOP,true,,1,675,43,22,0,0.00178,1805.7917760000564
8fb83627,114,C,tentative,NOOP,true,,1,889,47,0,0,0.000037338,451.86703599989414
8fb83627,115,B,historical,ADD,true,,1,650,66,46,0,0.00196,3154.896196000045
8fb83627,115,C,historical,ADD,true,,1,893,46,0,0,0.000037506,515.1823169998825
8fb83627,116,B,current,NOOP,true,,1,649,72,51,0,0.002018,4165.596419999842
8fb83627,116,C,current,ADD,true,,1,892,46,0,0,0.000037464,471.178736000089
8fb83627,117,B,current,NOOP,true,,1,667,68,47,0,0.002014,4031.7607889999636
8fb83627,117,C,current,NOOP,true,,1,916,47,0,0,0.000038472,367.93301399983466
8fb83627,118,B,current,NOOP,true,,1,608,71,50,0,0.001926,3110.780238999985
8fb83627,118,C,current,ADD,true,,1,847,46,0,0,0.000035574,342.16551099997014
8fb83627,119,B,current,ADD,true,,1,651,56,36,0,0.001862,2767.7923330001067
8fb83627,119,C,current,NOOP,true,,1,869,47,0,0,0.000036498,469.2643110000063
8fb83627,120,B,current,ADD,true,,1,621,81,61,0,0.002052,3343.966837000102
8fb83627,120,C,current,NOOP,true,,1,857,47,0,0,0.000035994,385.1102869999595
8fb83627,121,B,current,NOOP,true,,1,612,19,0,0,0.001414,1181.1716799999122
8fb83627,121,C,current,NOOP,true,,1,845,47,0,0,0.00003549,432.81651200004853
8fb83627,122,B,current,ADD,true,,1,588,36,16,0,0.001536,1736.1887270000298
8fb83627,122,C,current,ADD,true,,1,852,46,0,0,0.000035784,358.747510000132
8fb83627,123,B,current,NOOP,true,,1,573,47,26,0,0.001616,1974.2279130001552
8fb83627,123,C,current,NOOP,true,,1,841,47,0,0,0.000035322,434.5440729998518
8fb83627,124,B,current,NOOP,true,,1,642,33,12,0,0.001614,1775.267632999923
8fb83627,124,C,current,NOOP,true,,1,900,47,0,0,0.0000378,444.5319649998564
8fb83627,125,B,current,UPDATE,true,,1,671,132,111,0,0.002662,4176.587589999894
8fb83627,125,C,current,ADD,true,,1,920,46,0,0,0.00003864,455.14609299995936
8fb83627,126,B,current,ADD,true,,1,606,129,109,0,0.002502,3260.064432000043
8fb83627,126,C,current,UPDATE,true,,2,2048,151,0,0,0.00008601600000000001,807.1543569997884
8fb83627,127,B,current,NOOP,true,,1,617,49,28,0,0.001724,2209.794769999804
8fb83627,127,C,current,ADD,true,,1,891,46,0,0,0.000037422,365.61848199996166
8fb83627,128,B,current,NOOP,true,,1,647,39,18,0,0.001684,2049.204825000139
8fb83627,128,C,current,NOOP,true,,1,906,47,0,0,0.000038052,406.29652499989606
8fb83627,129,B,current,NOOP,true,,1,637,45,24,0,0.001724,1746.9098829999566
8fb83627,129,C,current,NOOP,true,,1,861,47,0,0,0.000036162,384.78758400003426
8fb83627,130,B,current,NOOP,true,,1,614,19,0,0,0.001418,1240.6527690000366
8fb83627,130,C,current,NOOP,true,,1,865,47,0,0,0.00003633,365.9814909999259
8fb83627,131,B,current,NOOP,true,,1,609,19,0,0,0.001408,1321.0026379998308
8fb83627,131,C,current,NOOP,true,,1,866,47,0,0,0.000036372,400.79807900008745
8fb83627,132,B,current,NOOP,true,,1,621,36,15,0,0.001602,1646.5367499999702
8fb83627,132,C,current,NOOP,true,,1,835,47,0,0,0.00003507,386.90957200014964
8fb83627,133,B,current,NOOP,true,,1,645,19,0,0,0.00148,1865.0424790000543
8fb83627,133,C,current,NOOP,true,,1,821,47,0,0,0.000034482,399.8106990000233
8fb83627,134,B,current,NOOP,true,,1,634,41,20,0,0.001678,2472.95936800004
8fb83627,134,C,current,ADD,true,,1,854,46,0,0,0.000035868,372.42213099985383
8fb83627,135,B,historical,NOOP,true,,1,646,44,23,0,0.001732,2091.8336450001225
8fb83627,135,C,historical,ADD,true,,1,844,46,0,0,0.000035448,388.4141079999972
8fb83627,136,B,current,ADD,true,,1,650,18,0,0,0.00148,1389.2253630000632
8fb83627,136,C,current,ADD,true,,1,902,46,0,0,0.000037884,374.9855770000722
8fb83627,137,B,historical,NOOP,true,,1,633,54,33,0,0.001806,2471.4544710000046
8fb83627,137,C,historical,ADD,true,,1,877,46,0,0,0.000036834,388.1549660000019
8fb83627,138,B,historical,NOOP,true,,1,670,19,0,0,0.00153,1378.375584000023
8fb83627,138,C,historical,NOOP,true,,1,879,47,0,0,0.000036918,356.6756770000793
8fb83627,139,B,historical,NOOP,true,,1,654,53,32,0,0.001838,2719.1851749999914
8fb83627,139,C,historical,ADD,true,,1,849,46,0,0,0.000035658,320.91743000014685
8fb83627,140,B,current,ADD,true,,1,712,40,20,0,0.001824,1904.5166790001094
8fb83627,140,C,current,ADD,true,,1,928,46,0,0,0.000038976,445.7346779999789
8fb83627,141,B,tentative,NOOP,true,,1,686,81,60,0,0.002182,2553.1298700000625
8fb83627,141,C,tentative,ADD,true,,1,881,46,0,0,0.000037002,436.72438600007445
8fb83627,142,B,historical,NOOP,true,,1,673,49,28,0,0.001836,2402.7006080001593
8fb83627,142,C,historical,ADD,true,,1,906,46,0,0,0.000038052,400.98976000002585
8fb83627,143,B,tentative,NOOP,true,,1,651,38,17,0,0.001682,1711.7961609999184
8fb83627,143,C,tentative,NOOP,true,,1,916,47,0,0,0.000038472,408.44339699996635
8fb83627,144,B,historical,NOOP,true,,1,665,106,85,0,0.00239,3247.79142400017
8fb83627,144,C,historical,ADD,true,,1,908,46,0,0,0.000038136,371.9888549998868
8fb83627,145,B,current,NOOP,true,,1,642,48,27,0,0.001764,1618.2843860001303
8fb83627,145,C,current,NOOP,true,,1,905,47,0,0,0.00003801,365.5671300000977
8fb83627,146,B,historical,NOOP,true,,1,659,71,50,0,0.002028,3050.152131000068
8fb83627,146,C,historical,ADD,true,,1,887,46,0,0,0.000037254,372.2403860001359
8fb83627,147,B,tentative,NOOP,true,,1,659,19,0,0,0.001508,1294.9922899999656
8fb83627,147,C,tentative,NOOP,true,,1,908,47,0,0,0.000038136,376.67651199991815
8fb83627,148,B,historical,NOOP,true,,1,658,65,44,0,0.001966,4207.346064000158
8fb83627,148,C,historical,NOOP,true,,1,904,47,0,0,0.000037968,370.3095589999575
8fb83627,149,B,historical,NOOP,true,,1,622,19,0,0,0.001434,1261.5649089999497
8fb83627,149,C,historical,NOOP,true,,1,821,47,0,0,0.000034482,399.673106999835
8fb83627,150,B,current,NOOP,true,,1,610,75,54,0,0.00197,2948.405489999801
8fb83627,150,C,current,ADD,true,,1,882,46,0,0,0.000037044,351.4210439999588
8fb83627,151,B,current,ADD,true,,1,636,45,25,0,0.001722,2704.576304000104
8fb83627,151,C,current,ADD,true,,1,871,46,0,0,0.000036582,359.06416200008243
8fb83627,152,B,current,ADD,true,,1,605,59,39,0,0.0018,4532.068920999998
8fb83627,152,C,current,ADD,true,,1,853,46,0,0,0.000035826,460.5102289998904
8fb83627,153,B,historical,ADD,true,,1,665,50,30,0,0.00183,4328.632979999995
8fb83627,153,C,historical,ADD,true,,1,891,46,0,0,0.000037422,411.30233399989083
8fb83627,154,B,current,ADD,true,,1,679,166,146,0,0.003018,4971.492773999926
8fb83627,154,C,current,ADD,true,,1,893,46,0,0,0.000037506,528.5650039999746
8fb83627,155,B,current,ADD,true,,1,644,123,103,0,0.002518,2479.432978000026
8fb83627,155,C,current,ADD,true,,1,861,46,0,0,0.000036162,383.53355600032955
8fb83627,156,B,current,ADD,true,,1,650,61,41,0,0.00191,2774.0441319998354
8fb83627,156,C,current,ADD,true,,1,865,46,0,0,0.00003633,412.9242830001749
8fb83627,157,B,historical,ADD,true,,1,627,87,67,0,0.002124,3969.3809020002373
8fb83627,157,C,historical,ADD,true,,1,895,46,0,0,0.00003759,407.2645660000853
8fb83627,158,B,historical,ADD,true,,1,675,124,104,0,0.00259,4000.3789460002445
8fb83627,158,C,historical,ADD,true,,1,887,46,0,0,0.000037254,417.43037200020626
8fb83627,159,B,historical,NOOP,true,,1,640,19,0,0,0.00147,1177.3644630000927
8fb83627,159,C,historical,NOOP,true,,1,882,47,0,0,0.000037044,350.8792610000819
8fb83627,160,B,current,ADD,true,,1,676,44,24,0,0.001792,2707.3560789995827
8fb83627,160,C,current,ADD,true,,1,897,46,0,0,0.000037674,392.75165899982676
8fb83627,161,B,historical,ADD,true,,1,677,41,21,0,0.001764,2408.3514410001226
8fb83627,161,C,historical,ADD,true,,1,904,46,0,0,0.000037968,397.09264199994504
8fb83627,162,B,current,ADD,true,,1,667,39,19,0,0.001724,3286.0266630002297
8fb83627,162,C,current,ADD,true,,1,921,46,0,0,0.000038682,349.96551300026476
8fb83627,163,B,current,UPDATE,true,,1,655,92,71,0,0.00223,3029.8132799998857
8fb83627,163,C,current,UPDATE,true,,2,2076,155,0,0,0.000087192,728.3191089997999
8fb83627,164,B,current,ADD,true,,1,694,73,53,0,0.002118,3312.0551249999553
8fb83627,164,C,current,ADD,true,,1,919,46,0,0,0.000038598,406.094194999896
8fb83627,165,B,current,ADD,true,,1,609,41,21,0,0.001628,2537.295945999678
8fb83627,165,C,current,ADD,true,,1,842,46,0,0,0.000035364,453.501600000076
8fb83627,166,B,current,ADD,true,,1,602,18,0,0,0.001384,1182.1969620003365
8fb83627,166,C,current,ADD,true,,1,835,46,0,0,0.00003507,375.89422299992293
8fb83627,167,B,current,ADD,true,,1,653,39,19,0,0.001696,3339.22694700025
8fb83627,167,C,current,ADD,true,,1,900,46,0,0,0.0000378,390.31956099998206
8fb83627,168,B,current,ADD,true,,1,653,89,69,0,0.002196,3496.4565349998884
8fb83627,168,C,current,ADD,true,,1,872,46,0,0,0.000036624,350.9329519998282
8fb83627,169,B,current,ADD,true,,1,638,57,37,0,0.001846,2770.8418060000986
8fb83627,169,C,current,ADD,true,,1,882,46,0,0,0.000037044,392.4862840003334
8fb83627,170,B,current,ADD,true,,1,624,61,41,0,0.001858,2918.795340999961
8fb83627,170,C,current,ADD,true,,1,860,46,0,0,0.00003612,378.7484689997509
8fb83627,171,B,tentative,NOOP,true,,1,623,54,33,0,0.001786,2965.5191870001145
8fb83627,171,C,tentative,NOOP,true,,1,812,47,0,0,0.000034104,508.6477789999917
8fb83627,172,B,current,NOOP,true,,1,616,19,0,0,0.001422,1214.5085980002768
8fb83627,172,C,current,NOOP,true,,1,869,47,0,0,0.000036498,337.3525419998914
8fb83627,173,B,current,NOOP,true,,1,621,19,0,0,0.001432,1289.463725999929
8fb83627,173,C,current,NOOP,true,,1,819,47,0,0,0.000034398,391.7289520003833
8fb83627,174,B,current,NOOP,true,,1,594,41,20,0,0.001598,1529.9278669999912
8fb83627,174,C,current,NOOP,true,,1,845,47,0,0,0.00003549,359.0305989999324
8fb83627,175,B,current,NOOP,true,,1,610,19,0,0,0.00141,1484.7567489999346
8fb83627,175,C,current,NOOP,true,,1,845,47,0,0,0.00003549,353.98096199985594
8fb83627,176,B,current,NOOP,true,,1,617,19,0,0,0.001424,1281.0657770000398
8fb83627,176,C,current,NOOP,true,,1,855,47,0,0,0.00003591,362.9827389996499
8fb83627,177,B,current,NOOP,true,,1,590,19,0,0,0.00137,1819.2246230002493
8fb83627,177,C,current,NOOP,true,,1,850,47,0,0,0.0000357,385.3416249998845
8fb83627,178,B,current,NOOP,true,,1,570,45,24,0,0.00159,1666.5838559996337
8fb83627,178,C,current,NOOP,true,,1,816,47,0,0,0.000034272,346.29931400017813
8fb83627,179,B,current,ADD,true,,1,617,50,30,0,0.001734,2430.538281999994
8fb83627,179,C,current,ADD,true,,1,859,46,0,0,0.000036078,527.5519730001688
8fb83627,180,B,current,ADD,true,,1,637,91,71,0,0.002184,3063.2640390000306
8fb83627,180,C,current,ADD,true,,1,890,46,0,0,0.00003738,373.1682420000434
8fb83627,181,B,current,NOOP,true,,1,644,68,47,0,0.001968,2701.514427999966
8fb83627,181,C,current,NOOP,true,,1,902,47,0,0,0.000037884,390.52557099983096
8fb83627,182,B,tentative,NOOP,true,,1,638,111,90,0,0.002386,3990.7427169997245
8fb83627,182,C,tentative,ADD,true,,1,876,46,0,0,0.000036792,367.56912599969655
8fb83627,183,B,current,NOOP,true,,1,650,62,41,0,0.00192,2599.2782640000805
8fb83627,183,C,current,ADD,true,,1,904,46,0,0,0.000037968,347.9417119999416
8fb83627,184,B,tentative,NOOP,true,,1,633,48,27,0,0.001746,2734.4754670001566
8fb83627,184,C,tentative,NOOP,true,,1,893,47,0,0,0.000037506,347.1382140000351
8fb83627,185,B,historical,NOOP,true,,1,680,19,0,0,0.00155,1167.25800000038
8fb83627,185,C,historical,NOOP,true,,1,938,47,0,0,0.000039396,335.3263900000602
8fb83627,186,B,historical,ADD,true,,1,695,108,88,0,0.00247,3167.2345730001107
8fb83627,186,C,historical,ADD,true,,1,937,46,0,0,0.000039354,366.9198840004392
8fb83627,187,B,historical,NOOP,true,,1,685,55,34,0,0.00192,1849.9566670004278
8fb83627,187,C,historical,ADD,true,,1,935,46,0,0,0.00003927,461.2787319999188
8fb83627,188,B,tentative,NOOP,true,,1,669,52,31,0,0.001858,2098.3270229999907
8fb83627,188,C,tentative,NOOP,true,,1,939,47,0,0,0.000039438,322.45773799996823
8fb83627,189,B,tentative,NOOP,true,,1,622,47,26,0,0.001714,1790.8202129998244
8fb83627,189,C,tentative,NOOP,true,,1,860,47,0,0,0.00003612,378.1626550001092
8fb83627,190,B,tentative,NOOP,true,,1,696,47,26,0,0.001862,1731.381653000135
8fb83627,190,C,tentative,ADD,true,,1,897,46,0,0,0.000037674,347.8322600000538
8fb83627,191,B,historical,ADD,true,,1,714,40,20,0,0.001828,1587.5866499999538
8fb83627,191,C,historical,ADD,true,,1,947,46,0,0,0.000039774,392.3125370000489
8fb83627,192,B,tentative,NOOP,true,,1,661,48,27,0,0.001802,2257.548957000021
8fb83627,192,C,tentative,NOOP,true,,1,897,47,0,0,0.000037674,333.412658999674
8fb83627,193,B,tentative,NOOP,true,,1,692,62,41,0,0.002004,2522.5093919998035
8fb83627,193,C,tentative,NOOP,true,,1,909,47,0,0,0.000038178,332.44710200000554
8fb83627,194,B,current,ADD,true,,1,655,43,23,0,0.00174,1817.3961740001105
8fb83627,194,C,current,ADD,true,,1,898,46,0,0,0.000037716,374.5749880000949
8fb83627,195,B,current,ADD,true,,1,708,81,61,0,0.002226,3387.2614279999398
8fb83627,195,C,current,ADD,true,,1,928,46,0,0,0.000038976,372.5384329999797
8fb83627,196,B,current,ADD,true,,1,674,42,22,0,0.001768,2440.231182999909
8fb83627,196,C,current,ADD,true,,1,923,46,0,0,0.000038766,502.97848199959844
8fb83627,197,B,current,NOOP,true,,1,659,53,32,0,0.001848,2333.103759000078
8fb83627,197,C,current,NOOP,true,,1,904,47,0,0,0.000037968,604.8171350001357
8fb83627,198,B,tentative,NOOP,true,,1,647,54,33,0,0.001834,5526.750122999772
8fb83627,198,C,tentative,NOOP,true,,1,898,47,0,0,0.000037716,411.462062000297
8fb83627,199,B,tentative,ADD,true,,1,690,48,28,0,0.00186,2268.7545289997943
8fb83627,199,C,tentative,ADD,true,,1,938,46,0,0,0.000039396,379.7020209999755
8fb83627,200,B,current,NOOP,true,,1,636,51,30,0,0.001782,1770.0756149999797
8fb83627,200,C,current,NOOP,true,,1,897,47,0,0,0.000037674,346.07238599983975
8fb83627,201,B,current,NOOP,true,,1,661,19,0,0,0.001512,1134.6784399999306
8fb83627,201,C,current,NOOP,true,,1,907,47,0,0,0.000038094,370.90731499996036
8fb83627,202,B,historical,NOOP,true,,1,648,68,47,0,0.001976,2697.5948959998786
8fb83627,202,C,historical,NOOP,true,,1,881,47,0,0,0.000037002,342.21647199988365
8fb83627,203,B,tentative,NOOP,true,,1,702,44,23,0,0.001844,1976.7943219998851
8fb83627,203,C,tentative,ADD,true,,1,938,46,0,0,0.000039396,417.64091300033033
8fb83627,204,B,current,NOOP,true,,1,639,93,72,0,0.002208,4653.162198999897
8fb83627,204,C,current,ADD,true,,1,864,46,0,0,0.000036288,377.4240280003287
8fb83627,205,B,historical,NOOP,true,,1,644,62,41,0,0.001908,3215.512992999982
8fb83627,205,C,historical,NOOP,true,,1,886,47,0,0,0.000037212,438.9906009999104
8fb83627,206,B,current,NOOP,true,,1,627,60,39,0,0.001854,2417.0987909999676
8fb83627,206,C,current,ADD,true,,1,840,46,0,0,0.00003528,374.8477930002846
8fb83627,207,B,historical,ADD,true,,1,649,18,0,0,0.001478,1318.9370749997906
8fb83627,207,C,historical,UPDATE,true,,2,2059,156,0,0,0.000086478,754.9111350001767
8fb83627,208,B,current,ADD,true,,1,703,63,43,0,0.002036,3063.4031989998184
8fb83627,208,C,current,ADD,true,,1,921,46,0,0,0.000038682,348.7803549999371
8fb83627,209,B,current,ADD,true,,1,659,37,17,0,0.001688,1607.219366000034
8fb83627,209,C,current,ADD,true,,1,903,46,0,0,0.000037926,391.2708209999837
8fb83627,210,B,tentative,NOOP,true,,1,640,38,17,0,0.00166,1838.2445539999753
8fb83627,210,C,tentative,NOOP,true,,1,885,47,0,0,0.00003717,400.5294400001876
8fb83627,211,B,tentative,NOOP,true,,1,654,34,13,0,0.001648,1557.9242909997702
8fb83627,211,C,tentative,NOOP,true,,1,923,47,0,0,0.000038766,551.5924949999899
8fb83627,212,B,current,ADD,true,,1,635,42,22,0,0.00169,2228.3700580000877
8fb83627,212,C,current,ADD,true,,1,889,46,0,0,0.000037338,363.0809949999675
8fb83627,213,B,tentative,NOOP,true,,1,650,43,22,0,0.00173,1566.8824709998444
8fb83627,213,C,tentative,NOOP,true,,1,869,47,0,0,0.000036498,413.83505700016394
8fb83627,214,B,tentative,NOOP,true,,1,657,33,12,0,0.001644,1695.9188500000164
8fb83627,214,C,tentative,NOOP,true,,1,920,47,0,0,0.00003864,409.8419570000842
8fb83627,215,B,tentative,NOOP,true,,1,650,39,18,0,0.00169,2994.2644230001606
8fb83627,215,C,tentative,NOOP,true,,1,899,47,0,0,0.000037758,370.12656100001186
8fb83627,216,B,historical,NOOP,true,,1,646,19,0,0,0.001482,1212.2872640001588
8fb83627,216,C,historical,NOOP,true,,1,882,47,0,0,0.000037044,424.65060400031507
8fb83627,217,B,current,NOOP,true,,1,619,53,32,0,0.001768,3139.743139000144
8fb83627,217,C,current,NOOP,true,,1,860,47,0,0,0.00003612,374.37700599990785
8fb83627,218,B,current,ADD,true,,1,628,71,51,0,0.001966,2979.5010480000637
8fb83627,218,C,current,ADD,true,,1,891,46,0,0,0.000037422,402.2497990000993
8fb83627,219,B,current,ADD,true,,1,589,62,42,0,0.001798,2964.239475000184
8fb83627,219,C,current,ADD,true,,1,868,46,0,0,0.000036456,362.78044599993154
8fb83627,220,B,current,NOOP,true,,1,643,119,98,0,0.002476,2810.6262649996206
8fb83627,220,C,current,ADD,true,,1,895,46,0,0,0.00003759,461.03589000040665
8fb83627,221,B,current,UPDATE,true,,1,588,67,46,0,0.001846,2300.4566899999045
8fb83627,221,C,current,ADD,true,,1,875,46,0,0,0.00003675,392.2726819999516
8fb83627,222,B,current,ADD,true,,1,633,162,142,0,0.002886,4634.942093000282
8fb83627,222,C,current,ADD,true,,1,826,46,0,0,0.000034692,380.1959879999049
8fb83627,223,B,current,ADD,true,,1,624,129,109,0,0.002538,3264.9890709999017
8fb83627,223,C,current,ADD,true,,1,877,46,0,0,0.000036834,468.78988299984485
8fb83627,224,B,tentative,ADD,true,,1,632,18,0,0,0.001444,1149.2285890001804
8fb83627,224,C,tentative,ADD,true,,1,869,46,0,0,0.000036498,391.36868100007996
8fb83627,225,B,historical,ADD,true,,1,662,67,47,0,0.001994,2684.1436340003274
8fb83627,225,C,historical,ADD,true,,1,900,46,0,0,0.0000378,359.98315899958834
8fb83627,226,B,current,ADD,true,,1,639,63,43,0,0.001908,2537.5722640003078
8fb83627,226,C,current,ADD,true,,1,914,46,0,0,0.000038388,361.80534100020304
8fb83627,227,B,current,ADD,true,,1,691,64,44,0,0.002022,2812.8863519998267
8fb83627,227,C,current,ADD,true,,1,968,46,0,0,0.000040656,606.3952060001902
8fb83627,228,B,current,ADD,true,,1,658,38,18,0,0.001696,3071.9199920003302
8fb83627,228,C,current,ADD,true,,1,909,46,0,0,0.000038178,346.04245400009677
8fb83627,229,B,current,ADD,true,,1,673,52,32,0,0.001866,3151.5469309999608
8fb83627,229,C,current,ADD,true,,1,941,46,0,0,0.000039522,352.97952499985695
8fb83627,230,B,tentative,NOOP,true,,1,638,43,22,0,0.001706,3654.729716000147
8fb83627,230,C,tentative,NOOP,true,,1,888,47,0,0,0.000037296,541.6875940002501
8fb83627,231,B,current,ADD,true,,1,667,18,0,0,0.001514,1671.8319320003502
8fb83627,231,C,current,ADD,true,,1,912,46,0,0,0.000038304,398.3292349996045
8fb83627,232,B,historical,NOOP,true,,1,691,52,31,0,0.001902,1866.7821499998681
8fb83627,232,C,historical,ADD,true,,1,919,46,0,0,0.000038598,411.5861029997468
8fb83627,233,B,tentative,NOOP,true,,1,678,43,22,0,0.001786,2242.5753529998474
8fb83627,233,C,tentative,ADD,true,,1,938,46,0,0,0.000039396,348.4960119999014
8fb83627,234,B,tentative,ADD,true,,1,674,84,64,0,0.002188,3429.5184730002657
8fb83627,234,C,tentative,ADD,true,,1,904,46,0,0,0.000037968,454.48867299966514
8fb83627,235,B,current,NOOP,true,,1,611,51,30,0,0.001732,1724.5600459999405
8fb83627,235,C,current,NOOP,true,,1,859,47,0,0,0.000036078,376.11819199984893
8fb83627,236,B,tentative,NOOP,true,,1,653,63,42,0,0.001936,2836.926223000046
8fb83627,236,C,tentative,ADD,true,,1,885,46,0,0,0.00003717,418.75841700006276
8fb83627,237,B,tentative,NOOP,true,,1,633,46,25,0,0.001726,2438.9519580001943
8fb83627,237,C,tentative,NOOP,true,,1,880,47,0,0,0.00003696,382.80190900014713
8fb83627,238,B,tentative,NOOP,true,,1,612,65,44,0,0.001874,2602.353563999757
8fb83627,238,C,tentative,ADD,true,,1,829,46,0,0,0.000034818,494.28818499995396
8fb83627,239,B,tentative,ADD,true,,1,688,123,103,0,0.002606,3428.983066999819
8fb83627,239,C,tentative,NOOP,true,,1,914,47,0,0,0.000038388,369.21969799976796
8fb83627,240,B,tentative,NOOP,true,,1,650,117,96,0,0.00247,2598.0544239999726
8fb83627,240,C,tentative,ADD,true,,1,850,46,0,0,0.0000357,527.2491779997945
8fb83627,241,B,historical,ADD,true,,1,650,80,60,0,0.0021,2758.9327809996903
8fb83627,241,C,historical,ADD,true,,1,867,46,0,0,0.000036414,375.45771799981594
8fb83627,242,B,historical,NOOP,true,,1,625,46,25,0,0.00171,1744.4427200001664
8fb83627,242,C,historical,NOOP,true,,1,863,47,0,0,0.000036246,386.74955399986356
8fb83627,243,B,current,NOOP,true,,1,627,39,18,0,0.001644,1312.810628999956
8fb83627,243,C,current,NOOP,true,,1,835,47,0,0,0.00003507,390.307889000047
8fb83627,244,B,current,NOOP,true,,1,639,44,23,0,0.001718,1578.469876000192
8fb83627,244,C,current,ADD,true,,1,879,46,0,0,0.000036918,325.7306010001339
8fb83627,245,B,tentative,NOOP,true,,1,651,44,23,0,0.001742,2328.274269999936
8fb83627,245,C,tentative,NOOP,true,,1,897,47,0,0,0.000037674,349.96306899981573
8fb83627,246,B,current,NOOP,true,,1,653,40,19,0,0.001706,2501.6185749997385
8fb83627,246,C,current,NOOP,true,,1,868,47,0,0,0.000036456,438.19848199980333
8fb83627,247,B,current,NOOP,true,,1,712,93,72,0,0.002354,3545.204235999845
8fb83627,247,C,current,ADD,true,,1,900,46,0,0,0.0000378,422.167514000088
8fb83627,248,B,historical,ADD,true,,1,697,18,0,0,0.001574,1249.9599540000781
8fb83627,248,C,historical,ADD,true,,1,955,46,0,0,0.00004011,367.4681700002402
8fb83627,249,B,current,UPDATE,true,,1,711,59,38,0,0.002012,2797.0964460000396
8fb83627,249,C,current,ADD,true,,1,933,46,0,0,0.000039186,353.8273919997737
8fb83627,250,B,current,ADD,true,,1,705,158,138,0,0.00299,4393.982028000057
8fb83627,250,C,current,ADD,true,,1,956,46,0,0,0.000040152,406.031947999727
8fb83627,251,B,tentative,NOOP,true,,1,714,56,35,0,0.001988,2866.089292000048
8fb83627,251,C,tentative,NOOP,true,,1,894,47,0,0,0.000037548,455.475434999913
8fb83627,252,B,current,NOOP,true,,1,735,48,27,0,0.00195,1916.867970999796
8fb83627,252,C,current,NOOP,true,,1,969,47,0,0,0.000040698,396.368815000169
8fb83627,253,B,current,NOOP,true,,1,726,79,58,0,0.002242,3342.4041519998573
8fb83627,253,C,current,ADD,true,,1,940,46,0,0,0.00003948,374.414226999972
8fb83627,254,B,tentative,NOOP,true,,1,718,19,0,0,0.001626,1345.468663000036
8fb83627,254,C,tentative,NOOP,true,,1,945,47,0,0,0.00003969,371.7192839998752
8fb83627,255,B,current,ADD,true,,1,728,69,49,0,0.002146,3613.317689999938
8fb83627,255,C,current,ADD,true,,1,958,46,0,0,0.000040236,335.0510159996338
8fb83627,256,B,current,NOOP,true,,1,740,19,0,0,0.00167,1670.017583000008
8fb83627,256,C,current,NOOP,true,,1,958,47,0,0,0.000040236,396.14830800006166
8fb83627,257,B,historical,ADD,true,,1,728,55,35,0,0.002006,4141.634704999626
8fb83627,257,C,historical,ADD,true,,1,951,46,0,0,0.000039942,347.32632099976763
8fb83627,258,B,tentative,NOOP,true,,1,747,60,39,0,0.002094,3097.455901000183
